447	237	241	
448	237	241	
449	237	241	
450	237	240	
451	237	241	
452	237	241	
453	237	241	
454	237	241	
455	237	241	
456	237	241	
457	237	241	
458	237	241	
459	237	241	
460	237	241	
461	237	241	
462	237	241	
463	237	241	
464	237	241	
465	237	241	
466	237	241	
467	237	241	
468	237	241	
469	237	241	
470	237	241	
471	237	241	
472	237	241	
473	237	240	
474	237	241	
475	237	240	
476	237	241	
477	237	240	
478	237	241	
479	237	240	
480	237	241	
481	237	240	
482	237	241	
483	237	240	
484	237	241	
485	237	240	
486	237	241	
487	237	240	
488	237	241	
489	237	240	
490	237	241	
491	237	241	
492	237	241	
493	237	241	
494	237	241	
495	237	241	
496	237	241	
497	237	241	
498	237	241	
499	237	241	
500	237	241	
501	237	240	
502	237	241	
503	237	240	
504	237	241	
505	237	240	
506	237	241	
507	237	240	
508	237	241	
509	237	241	
510	237	241	
511	237	241	
512	237	241	
513	237	240	
514	237	240	
515	237	240	
516	237	240	
517	237	240	
518	237	240	
519	237	241	
520	237	241	
521	237	240	
522	237	241	
523	237	240	
524	237	241	
525	237	241	
526	237	241	
527	237	241	
528	237	241	
529	237	241	
530	237	241	
531	237	241	
532	237	241	
533	237	241	
534	237	241	
535	237	240	
536	237	241	
537	237	240	
538	237	241	
539	237	240	
540	237	241	
541	237	240	
542	237	241	
543	237	240	
544	237	241	
545	237	240	
546	237	241	
547	237	240	
548	237	241	
549	237	240	
550	237	241	
551	237	241	
552	237	241	
553	237	240	
554	237	241	
555	237	240	
556	237	241	
557	237	240	
558	237	241	
559	237	240	
560	237	241	
561	237	241	
562	237	241	
563	237	241	
564	237	241	
565	237	241	
566	237	241	
567	237	241	
568	237	241	
569	237	241	
570	237	241	
571	237	241	
572	237	241	
573	237	241	
574	237	241	
575	237	241	
576	237	241	
577	237	240	
578	237	241	
579	237	241	
580	237	241	
581	237	240	
582	237	241	
583	237	241	
584	237	241	
585	237	240	
586	237	240	
587	237	240	
588	237	241	
589	237	240	
590	237	241	
591	237	240	
592	237	241	
593	237	240	
594	237	241	
595	237	241	
596	237	241	
597	237	240	
598	237	241	
599	237	241	
600	237	241	
601	237	241	
602	237	241	
603	237	241	
604	237	241	
605	237	241	
606	237	241	
607	237	241	
608	237	241	
609	237	241	
610	237	241	
611	237	241	
612	237	241	
613	237	241	
614	237	241	
615	237	241	
616	237	241	
617	237	240	
618	237	241	
619	237	240	
620	237	241	
621	237	240	
622	237	241	
623	237	240	
624	237	241	
625	237	240	
626	237	241	
627	237	240	
628	237	241	
629	237	241	
630	237	241	
631	237	241	
632	237	241	
633	237	240	
634	237	241	
635	237	240	
636	237	241	
637	237	241	
638	237	241	
639	237	241	
640	237	241	
641	237	241	
642	237	241	
643	237	241	
644	237	241	
645	237	241	
646	237	241	
647	237	241	
648	237	241	
649	237	240	
650	237	241	
651	237	240	
652	237	241	
653	237	240	
654	237	241	
655	237	241	
656	237	241	
657	237	241	
658	237	241	
659	237	241	
660	237	241	
661	237	240	
662	237	241	
663	237	240	
664	237	241	
665	237	241	
666	237	241	
667	237	240	
668	237	241	
669	237	241	
670	237	241	
671	237	241	
672	237	241	
673	237	241	
674	237	241	
675	237	240	
676	237	241	
677	237	241	
678	237	241	
679	237	241	
680	237	241	
681	237	241	
682	237	241	
683	237	241	
684	237	241	
685	237	241	
686	237	241	
687	237	240	
688	237	241	
689	237	240	
690	237	241	
691	237	241	
692	237	241	
693	237	240	
694	237	241	
695	237	240	
696	237	241	
697	237	240	
698	237	241	
699	237	241	
700	237	241	
701	237	241	
702	237	241	
703	237	241	
704	237	241	
705	237	241	
706	237	241	
707	237	241	
708	237	241	
709	237	241	
710	237	241	
711	237	241	
712	237	241	
713	237	240	
714	237	241	
715	237	241	
716	237	241	
717	237	241	
718	237	241	
719	237	241	
720	237	241	
721	237	241	
722	237	241	
723	237	241	
724	237	241	
725	237	241	
726	237	241	
727	237	241	
728	237	241	
729	237	241	
730	237	241	
731	237	241	
732	237	241	
733	237	240	
734	237	241	
735	237	240	
736	237	241	
737	237	240	
738	237	241	
739	237	240	
740	237	241	
741	237	240	
742	237	241	
743	237	240	
744	237	241	
745	237	240	
746	237	241	
747	237	240	
748	237	241	
749	237	240	
750	237	241	
751	237	240	
752	237	241	
753	237	240	
754	237	241	
755	237	240	
756	237	241	
757	237	241	
758	237	241	
759	237	240	
760	237	241	
761	236	240	
762	237	241	
763	237	241	
764	237	241	
765	237	241	
766	237	241	
767	237	241	
768	237	241	
769	237	241	
770	237	241	
771	237	240	
772	237	241	
773	237	241	
774	237	241	
775	237	241	
776	237	241	
777	237	241	
778	237	241	
779	237	241	
780	237	241	
781	237	241	
782	237	241	
783	237	241	
784	237	241	
785	237	241	
786	237	241	
787	237	240	
788	237	241	
789	237	241	
790	237	241	
791	237	240	
792	237	241	
793	237	240	
794	237	241	
795	237	240	
796	237	241	
797	237	240	
798	237	241	
799	237	241	
800	237	241	
801	237	240	
802	237	241	
803	237	240	
804	237	241	
805	237	240	
806	237	241	
807	237	241	
808	237	241	
809	237	241	
810	237	240	
811	237	240	
812	237	241	
813	237	240	
814	237	241	
815	237	241	
816	237	241	
817	237	241	
818	237	241	
819	237	241	
820	237	241	
821	237	241	
822	237	241	
823	237	241	
824	237	241	
825	237	241	
826	237	241	
827	237	241	
828	237	241	
829	237	241	
830	237	241	
831	237	240	
832	237	241	
833	237	241	
834	237	241	
835	237	240	
836	237	241	
837	237	240	
838	237	240	
839	237	241	
840	237	241	
841	237	241	
842	237	241	
843	237	240	
844	237	241	
845	237	240	
846	237	241	
847	237	241	
848	237	241	
849	237	241	
850	237	241	
851	237	240	
852	237	241	
853	237	241	
854	237	241	
855	237	240	
856	237	241	
857	237	240	
858	237	241	
859	237	240	
860	237	241	
861	237	240	
862	237	241	
863	237	240	
864	237	241	
865	237	240	
866	237	241	
867	237	240	
868	237	241	
869	237	241	
870	237	241	
871	237	241	
872	237	241	
873	237	240	
874	238	239	
875	156	38	
876	46	0	
877	42	0	
878	41	0	
879	40	0	
880	38	0	
881	37	0	
882	36	0	
883	36	0	
884	36	0	
885	33	0	
886	36	0	
887	35	0	
888	35	0	
889	35	0	
890	34	0	
891	34	0	
892	34	0	
893	33	0	
894	33	0	
895	32	0	
896	32	0	
897	32	0	
898	32	0	
899	31	0	
900	38	0	
901	29	0	
902	29	0	
903	30	0	
904	29	0	
905	29	0	
906	29	0	
907	30	0	
908	29	0	
909	30	0	
910	30	0	
911	30	0	
912	30	0	
913	29	0	
914	30	0	
915	29	0	
916	30	0	
917	29	0	
918	30	0	
919	30	0	
920	30	0	
921	32	0	
922	55	0	
923	180	194	
924	223	210	
925	226	214	
926	227	217	
927	229	219	
928	230	220	
929	230	221	
930	230	222	
931	231	225	
932	231	229	
933	233	229	
934	231	229	
935	232	230	
936	232	231	
937	232	232	
938	233	233	
939	233	233	
940	233	234	
941	233	235	
942	234	236	
943	234	236	
944	234	236	
945	234	236	
946	235	230	
947	232	237	
948	233	241	
949	237	241	
950	237	242	
951	237	241	
952	237	241	
953	237	241	
954	237	241	
955	237	241	
956	237	242	
957	237	241	
958	237	242	
959	237	241	
960	237	241	
961	237	241	
962	237	242	
963	237	241	
964	237	241	
965	237	241	
966	237	241	
967	237	241	
968	237	242	
969	237	242	
970	237	242	
971	237	241	
972	237	241	
973	237	241	
974	237	241	
975	237	241	
976	237	241	
977	237	241	
978	237	242	
979	237	241	
980	237	241	
981	237	241	
982	237	241	
983	237	241	
984	237	241	
985	237	241	
986	237	241	
987	237	241	
988	237	241	
989	237	241	
990	237	241	
991	237	241	
992	237	241	
993	237	241	
994	237	241	
995	237	241	
996	237	241	
997	237	241	
998	237	241	
999	237	241	
1000	237	241	
1001	237	241	
1002	237	241	
1003	237	241	
1004	237	241	
1005	237	241	
1006	237	241	
1007	237	241	
1008	237	241	
1009	237	241	
1010	237	241	
1011	237	241	
1012	237	241	
1013	237	241	
1014	237	241	
1015	237	241	
1016	237	241	
1017	237	241	
1018	237	241	
1019	237	241	
1020	237	241	
1021	237	241	
1022	237	241	
1023	237	241	
1024	
1025	
